monthly_revenue,loanAmt,businessHistory,industry,zipCode,hasProperty,otherLoan,cash,directorAge,taxReturn,isDefault
175961,89567,8,EducationAndTraining,2977,1,1,30375,37,16749,0
129774,52756,8,HealthCareAndSocialAssistance,2957,1,1,52128,26,46319,0
199963,97562,5,EducationAndTraining,2912,1,1,123550,27,34671,0
213445,98757,6,Construction,6357,1,0,76948,29,15146,0
243288,98811,9,ServicesSectors,0832,0,0,76749,26,32515,0
214313,69577,5,EducationAndTraining,2941,0,1,36285,28,14128,0
160781,67564,4,RetailTrade,7358,0,0,121764,26,23374,0
231930,70870,6,ServicesSectors,2917,0,1,81386,33,48515,0
222026,55753,4,ServicesSectors,2687,1,1,66287,36,42351,0
178988,75465,6,ServicesSectors,2542,1,0,64530,36,19537,0
139045,96412,7,OtherServices,2669,1,0,126935,33,42896,0
246925,66839,6,AccommodationAndFoodServices,2660,1,0,74572,38,44332,0
238619,90265,4,ServicesSectors,2679,0,0,94297,33,18991,0
88807,62887,7,OtherServices,2946,0,1,59298,27,15620,0
120506,61849,4,Construction,3818,0,0,149618,37,21083,0
106137,80451,6,Construction,2599,1,0,63979,38,41299,0
171105,57644,9,Construction,2915,1,0,59149,37,38077,0
77525,68668,5,Construction,2920,1,0,54928,32,49964,0
175235,79706,9,RetailTrade,2958,1,0,87825,31,11681,0
156145,78805,5,OtherServices,4680,1,0,83038,32,32193,0
248586,96483,5,ServicesSectors,2679,0,0,34686,27,38292,0
179634,84001,5,OtherServices,2971,0,1,142759,28,31772,0
76834,56403,7,Construction,2634,0,1,38217,39,18298,0
98128,51670,5,ServicesSectors,0831,1,1,144673,38,22577,0
85754,88842,8,AccommodationAndFoodServices,2347,1,0,61361,38,44755,0
194239,87590,7,OtherServices,2664,0,0,144666,38,17567,0
166746,84064,7,ServicesSectors,2606,0,0,76671,34,37174,0
90361,57116,9,OtherServices,4590,0,1,117429,34,30239,0
143847,75182,8,OtherServices,2956,0,0,90547,34,25932,0
147179,72042,5,HealthCareAndSocialAssistance,1438,1,1,41792,29,13300,0
84665,96517,9,EducationAndTraining,2928,1,0,61838,39,47825,0
151927,62262,7,OtherServices,2958,1,0,26288,31,49261,0
207359,58655,7,AccommodationAndFoodServices,2656,0,1,59031,27,34061,0
65900,57565,8,HealthCareAndSocialAssistance,2967,0,0,111913,26,10139,0
67953,84918,7,EducationAndTraining,2614,1,1,40423,36,44458,0
136617,68947,6,AccommodationAndFoodServices,0935,1,0,90687,33,17346,0
172405,86872,9,EducationAndTraining,2496,1,1,24669,25,21331,0
183828,55579,7,EducationAndTraining,2995,0,1,97910,25,34914,0
109128,58931,7,Construction,2714,0,1,94613,31,41678,0
249907,68377,5,EducationAndTraining,2627,0,0,96412,28,35499,0
175238,51841,7,Construction,0846,0,0,99673,29,39663,0
93135,54573,6,EducationAndTraining,9957,1,0,89373,26,19443,0
76655,86169,7,RetailTrade,0855,0,0,130997,37,31327,0
101183,79795,5,AccommodationAndFoodServices,2971,0,1,94604,33,34421,0
122856,57982,7,HealthCareAndSocialAssistance,2861,1,1,80373,29,18125,0
67592,56347,8,AccommodationAndFoodServices,6201,0,1,33414,35,30329,0
138395,99585,9,HealthCareAndSocialAssistance,9190,0,1,59675,30,46619,0
102473,97107,4,AccommodationAndFoodServices,2148,1,0,107600,35,38289,0
113777,85058,8,OtherServices,2458,1,1,51235,32,23257,0
69055,83992,6,HealthCareAndSocialAssistance,2617,1,0,143181,35,36142,0
110405,68988,5,EducationAndTraining,0951,1,0,141073,31,47820,0
228301,63153,8,RetailTrade,2643,0,1,129329,29,25336,0
185897,79335,8,Construction,2992,1,0,121871,31,45723,0
156961,68118,7,ServicesSectors,2798,1,1,141146,26,42702,0
100213,91696,4,AccommodationAndFoodServices,8434,1,0,37184,30,14406,0
248653,53450,8,AccommodationAndFoodServices,2643,0,0,71007,39,44316,0
205557,88408,7,HealthCareAndSocialAssistance,2677,1,1,120104,33,35666,0
151080,51836,6,ServicesSectors,2936,1,1,60318,37,28916,0
176890,83065,9,EducationAndTraining,2971,1,0,36605,31,49973,0
95735,84146,7,HealthCareAndSocialAssistance,9019,0,0,98755,26,49840,0
75847,51466,8,Construction,9870,1,0,32154,32,44955,0
210748,94323,8,AccommodationAndFoodServices,2626,0,1,97158,28,47142,0
212479,63235,6,RetailTrade,5853,0,0,46281,38,16096,0
108521,80943,9,EducationAndTraining,2603,0,1,107133,39,21206,0
69582,86791,6,OtherServices,2615,1,1,19388,36,10526,0
98961,70537,7,ServicesSectors,2613,0,0,123780,30,37229,0
214939,83384,8,RetailTrade,2619,1,1,28502,39,27697,0
133658,75087,7,ServicesSectors,2920,1,0,77414,36,42450,0
201960,59793,9,ServicesSectors,2337,0,1,141680,38,40161,0
84249,62480,5,EducationAndTraining,2679,0,1,119110,37,28902,0
180684,73504,8,AccommodationAndFoodServices,9864,0,0,48626,28,42079,0
158112,64577,5,ServicesSectors,2619,1,0,58406,31,29565,0
174462,53347,4,Construction,0824,1,1,85883,32,40532,0
207206,73002,5,AccommodationAndFoodServices,2657,0,0,21144,35,35062,0
169110,78689,9,Construction,2315,1,0,114613,36,35686,0
69658,58465,4,ServicesSectors,2905,0,0,17828,26,27634,0
117816,54978,6,HealthCareAndSocialAssistance,2666,1,1,96266,37,22789,0
149433,70086,6,AccommodationAndFoodServices,2930,0,1,30479,32,16253,0
191906,75201,8,OtherServices,8065,0,0,76392,33,16180,0
70880,88573,4,EducationAndTraining,2986,0,1,49342,38,17565,0
102727,64732,7,AccommodationAndFoodServices,2698,1,0,83284,32,28806,0
227933,84890,7,RetailTrade,2911,1,1,114820,33,10065,0
78740,77700,6,AccommodationAndFoodServices,0985,1,0,105562,29,49096,0
83149,68790,7,Construction,2631,0,1,98704,30,15504,0
182245,73205,5,RetailTrade,2914,1,1,61438,29,39755,0
137544,90623,7,EducationAndTraining,3864,1,0,144903,27,25403,0
107570,50464,4,AccommodationAndFoodServices,4832,0,0,140735,28,16199,0
101355,93430,9,EducationAndTraining,9269,1,0,144180,30,23616,0
218129,64922,4,ServicesSectors,2980,0,1,145010,28,47462,0
125333,67246,7,HealthCareAndSocialAssistance,2991,1,1,75866,25,30231,0
187050,59237,8,AccommodationAndFoodServices,4687,0,0,63110,28,15739,0
202304,64676,9,Construction,2660,1,0,93404,37,34050,0
157960,99433,9,HealthCareAndSocialAssistance,2959,0,1,43680,38,24836,0
117789,71814,5,AccommodationAndFoodServices,2819,0,0,80882,30,34129,0
133434,80554,6,EducationAndTraining,2967,1,1,44229,32,14569,0
155983,98510,8,ServicesSectors,1121,1,1,66898,28,41201,0
191499,69033,6,ServicesSectors,2959,0,0,137856,35,14259,0
82255,60877,5,AccommodationAndFoodServices,2944,0,1,71058,37,19234,0
101516,95670,8,AccommodationAndFoodServices,2962,0,1,140451,39,21560,0
95171,75142,5,EducationAndTraining,2966,0,0,37223,29,38581,0
95363,79871,7,HealthCareAndSocialAssistance,2587,0,0,48681,35,35465,0
163526,97790,4,RetailTrade,2930,1,0,35446,34,30020,0
76839,62720,8,RetailTrade,2920,0,1,91438,36,31498,0
193913,69941,9,HealthCareAndSocialAssistance,2652,0,0,87511,27,40391,0
137851,68222,4,ServicesSectors,2628,1,0,95918,29,42097,0
150365,75992,7,Construction,2619,1,0,56868,39,31057,0
202087,84823,7,Construction,2666,1,1,35381,25,31562,0
134576,85918,9,ServicesSectors,2937,0,1,142405,31,17859,0
171408,80864,5,AccommodationAndFoodServices,7084,0,0,105599,35,20800,0
132294,94662,8,ServicesSectors,2978,0,1,51048,34,16585,0
173925,50867,4,HealthCareAndSocialAssistance,2930,0,0,97838,36,26330,0
146720,59853,9,EducationAndTraining,2602,0,1,89694,32,42015,0
171127,64362,7,EducationAndTraining,5187,0,1,146646,36,17383,0
114311,69029,9,EducationAndTraining,7605,0,0,88783,29,12052,0
100026,91086,4,OtherServices,2687,1,0,28307,29,36372,0
104076,72042,4,HealthCareAndSocialAssistance,2611,1,1,53108,36,39185,0
138384,86777,5,RetailTrade,2698,1,1,39080,27,13686,0
104964,73583,6,AccommodationAndFoodServices,2667,1,1,62809,38,20965,0
234021,83572,4,RetailTrade,2351,1,1,70564,26,42019,0
201664,79607,8,AccommodationAndFoodServices,2934,0,0,118855,32,28599,0
74855,95035,7,Construction,2950,0,0,52830,38,49645,0
91974,79893,5,HealthCareAndSocialAssistance,2969,1,0,127784,26,20332,0
199504,58665,9,EducationAndTraining,2540,0,0,132977,27,32771,0
92394,89101,6,EducationAndTraining,2642,0,0,78384,25,27936,0
241050,72826,5,HealthCareAndSocialAssistance,2400,1,1,141589,37,24009,0
74227,82721,8,AccommodationAndFoodServices,2648,0,1,95189,31,37016,0
105624,87204,4,OtherServices,2648,0,0,101534,29,15765,0
152711,67566,8,HealthCareAndSocialAssistance,2657,0,0,145915,38,44935,0
170466,68062,8,EducationAndTraining,2120,0,0,121829,38,33621,0
209779,70700,8,HealthCareAndSocialAssistance,2651,1,1,30717,32,29697,0
88319,71941,8,AccommodationAndFoodServices,2916,1,1,52447,29,31837,0
231506,82691,5,RetailTrade,0827,1,1,93286,39,24440,0
131724,55678,6,HealthCareAndSocialAssistance,2970,0,1,148984,34,44756,0
170620,81506,5,OtherServices,2999,0,0,22133,34,11724,0
186198,54786,9,ServicesSectors,6289,0,1,75594,28,48219,0
112591,91556,8,EducationAndTraining,2516,1,1,95998,26,44804,0
198826,90471,8,HealthCareAndSocialAssistance,2905,0,1,38073,39,20176,0
77108,51482,8,Construction,1899,0,1,49490,31,23681,0
164475,89036,7,OtherServices,0959,0,1,45747,36,31726,0
133796,60988,6,HealthCareAndSocialAssistance,0913,1,0,32328,25,32140,0
136163,74855,4,ServicesSectors,2632,1,1,83881,36,40537,0
178433,87262,4,Construction,2042,1,0,65549,32,24556,0
108079,57964,9,ServicesSectors,2685,0,1,31072,37,40666,0
164029,94699,9,EducationAndTraining,2619,0,1,127070,26,32742,0
219304,59876,9,RetailTrade,6703,1,1,139200,32,27257,0
223180,76060,4,Construction,2666,0,0,70646,35,23571,0
115043,55449,7,AccommodationAndFoodServices,2482,0,0,108921,31,39533,0
149811,71277,9,ServicesSectors,2662,1,1,19482,36,23087,0
84892,63280,8,ServicesSectors,2957,1,1,101829,34,16492,0
73144,65076,8,HealthCareAndSocialAssistance,2861,0,1,65907,38,12002,0
197231,97990,9,OtherServices,2920,0,1,72509,28,32656,0
136207,56888,6,EducationAndTraining,2893,0,1,67411,35,39199,0
198997,86786,5,ServicesSectors,2983,1,0,22527,35,31898,0
84093,88350,9,EducationAndTraining,3090,0,0,132545,29,25415,0
208009,74835,5,EducationAndTraining,2688,0,0,72005,26,32511,0
232335,60616,8,EducationAndTraining,2172,0,1,77163,26,12410,0
109903,77580,5,ServicesSectors,2015,0,1,75868,35,10097,0
207789,87630,5,EducationAndTraining,7164,1,1,22313,37,38490,0
200095,88398,5,ServicesSectors,6578,0,0,95692,29,19892,0
175194,83102,8,RetailTrade,2920,1,0,149118,28,37237,0
185344,69683,7,OtherServices,4646,0,0,62752,33,22782,0
80282,78966,7,HealthCareAndSocialAssistance,2149,0,0,107522,27,18178,0
246488,85488,7,RetailTrade,2865,1,0,133341,34,12650,0
175092,93168,9,Construction,2970,1,1,63603,39,20400,0
77221,61886,5,Construction,2673,0,0,39752,39,14448,0
145103,78446,6,OtherServices,2929,0,0,132925,25,47940,0
119724,81065,7,ServicesSectors,7712,1,0,32285,34,46096,0
138399,82815,6,HealthCareAndSocialAssistance,2695,0,0,116441,30,19466,0
172969,74150,9,HealthCareAndSocialAssistance,2920,1,0,32742,36,17598,0
152545,93629,9,RetailTrade,2964,1,1,72984,29,31615,0
130278,68569,9,AccommodationAndFoodServices,2658,0,0,35311,35,32410,0
84496,71180,6,RetailTrade,2584,0,0,144624,32,18725,0
146217,95571,6,Construction,2945,0,1,28691,35,28025,0
189357,85379,7,EducationAndTraining,2606,0,0,128922,27,46524,0
184756,81138,4,EducationAndTraining,2922,0,1,107092,27,35603,0
197445,87345,9,RetailTrade,2682,1,1,88898,35,33961,0
127336,71167,6,OtherServices,5240,0,0,112085,35,44041,0
160551,86528,8,ServicesSectors,7986,1,0,123808,35,32729,0
132110,88168,8,Construction,3210,1,1,147012,30,31638,0
92091,68026,8,ServicesSectors,0931,1,1,66429,34,45530,0
233574,72556,7,ServicesSectors,2529,0,1,70539,27,40046,0
211239,78403,8,EducationAndTraining,1023,1,1,98363,37,30784,0
179524,84924,5,AccommodationAndFoodServices,2352,0,1,123631,27,10612,0
231652,76570,8,RetailTrade,2680,0,1,39565,31,38515,0
134170,88580,8,AccommodationAndFoodServices,5657,1,0,138199,30,23421,0
146040,79315,5,EducationAndTraining,5292,0,0,70269,38,47974,0
225111,66733,5,RetailTrade,2944,1,0,137723,26,15922,0
150425,81634,5,HealthCareAndSocialAssistance,2625,0,0,86131,29,45031,0
113629,87640,8,Construction,2971,1,1,86149,33,44182,0
155885,85320,4,ServicesSectors,2650,0,0,145462,39,47469,0
175543,65959,5,AccommodationAndFoodServices,2947,0,0,95942,30,29934,0
137645,71804,8,EducationAndTraining,2924,0,1,32740,36,13049,0
231109,86728,8,EducationAndTraining,2348,0,0,69613,33,18273,0
65423,78422,7,Construction,8122,1,0,67026,26,29209,0
187600,95500,7,ServicesSectors,2201,0,1,84544,29,47603,0
148162,84896,6,OtherServices,4909,1,0,53671,27,47794,0
240612,83601,9,Construction,9104,1,0,85203,37,20691,0
115179,63681,6,AccommodationAndFoodServices,2677,0,0,90882,34,48710,0
108580,95279,4,AccommodationAndFoodServices,1353,1,0,75176,26,46958,0
111919,82862,4,ServicesSectors,1771,1,1,92171,25,11743,0
144669,93407,5,EducationAndTraining,5239,1,1,83616,27,33847,0
138773,56099,7,AccommodationAndFoodServices,2916,0,0,77936,28,22781,0
163388,97482,7,HealthCareAndSocialAssistance,2622,0,0,119398,31,20707,0
132059,50193,4,RetailTrade,2964,1,1,66322,31,18121,0
217945,57328,9,EducationAndTraining,1360,0,1,32041,28,29282,0
202350,51877,9,OtherServices,2619,0,1,20676,32,35388,0
78642,81800,8,OtherServices,2687,1,1,98150,35,37864,0
155909,55658,6,ServicesSectors,2908,0,0,83247,38,49377,0
69901,69385,6,ServicesSectors,2629,1,1,142425,36,30145,0
190263,94783,6,EducationAndTraining,2937,1,1,138650,36,20110,0
197620,50544,4,Construction,2625,0,1,126903,29,12703,0
103273,70064,7,AccommodationAndFoodServices,0820,1,0,61858,33,18913,0
90295,98434,4,ServicesSectors,2967,1,1,67436,33,20199,0
186176,83806,9,Construction,2667,0,1,89699,30,16029,0
228351,73593,8,ServicesSectors,2667,1,1,54479,39,44292,0
235958,84039,9,AccommodationAndFoodServices,0200,0,0,140669,33,15839,0
137432,87125,5,EducationAndTraining,2660,0,1,80377,38,18242,0
154033,76934,5,EducationAndTraining,1141,1,0,30010,33,33491,0
224274,95236,7,RetailTrade,5728,1,0,50902,25,16104,0
88758,54219,8,ServicesSectors,2653,1,1,54944,28,47392,0
110335,90055,6,AccommodationAndFoodServices,2988,0,1,68220,36,48549,0
80936,81128,5,EducationAndTraining,5773,0,0,149355,35,20537,0
184453,58072,4,Construction,2979,1,1,33674,31,20581,0
219030,50336,5,EducationAndTraining,2689,0,1,115276,28,30986,0
210731,97844,9,HealthCareAndSocialAssistance,2694,1,1,109834,37,14245,0
225481,85453,8,ServicesSectors,0851,1,1,45320,31,23066,0
215947,85221,5,HealthCareAndSocialAssistance,2682,1,1,32988,39,39612,0
206295,84556,5,EducationAndTraining,2979,0,0,26767,29,49126,0
222425,68411,8,AccommodationAndFoodServices,2639,0,0,60997,37,28624,0
191077,93251,9,AccommodationAndFoodServices,2647,0,1,68356,37,41533,0
187303,83926,5,OtherServices,9966,1,1,93392,29,25573,0
151798,55197,9,EducationAndTraining,0921,1,1,88462,28,46642,0
203366,75436,5,HealthCareAndSocialAssistance,2974,0,0,111333,35,29388,0
116801,89258,5,AccommodationAndFoodServices,2601,0,1,130287,34,45328,0
181486,90691,9,AccommodationAndFoodServices,2846,0,1,132940,27,39110,0
100263,90253,6,EducationAndTraining,2659,0,0,94162,26,19213,0
140221,54090,4,Construction,2814,0,1,82850,29,16149,0
224837,58175,7,ServicesSectors,2085,0,1,33751,30,34326,0
129766,92397,5,RetailTrade,9847,0,1,144462,32,25861,0
249457,76347,9,RetailTrade,2050,1,1,136306,39,38088,0
206367,77587,6,Construction,2629,1,1,37627,35,45397,0
200793,67525,4,ServicesSectors,2920,0,0,120257,39,21715,0
173087,50298,8,EducationAndTraining,1946,0,0,84950,29,40044,0
140800,90118,7,Construction,8988,1,1,21725,34,47093,0
234019,70990,4,EducationAndTraining,2978,0,1,67181,38,22595,0
237762,68296,9,OtherServices,2582,1,0,23233,39,40060,0
110990,95502,4,ServicesSectors,2381,0,1,82922,30,28920,0
228458,96330,9,RetailTrade,8559,0,0,139534,33,38522,0
230248,90026,6,OtherServices,0845,1,1,99747,26,43652,0
157949,60884,5,Construction,2401,0,1,21321,28,33240,0
143507,65824,4,EducationAndTraining,7181,1,0,114656,31,25298,0
195055,98855,8,Construction,2648,1,1,48177,37,36816,0
138287,72333,8,ServicesSectors,2923,0,1,145436,30,43536,0
122457,80132,4,ServicesSectors,2923,1,0,120116,33,22084,0
146936,73958,9,AccommodationAndFoodServices,2603,0,0,140253,37,11278,0
119852,81603,7,Construction,2322,1,1,111426,39,36052,0
174780,97293,7,AccommodationAndFoodServices,2273,1,0,134431,37,24554,0
162702,56196,8,ServicesSectors,2085,0,0,58847,34,39223,0
202010,99882,8,Construction,2290,0,1,51144,36,44747,0
178165,53147,4,OtherServices,2669,1,1,71958,38,49545,0
163764,70181,7,EducationAndTraining,2904,0,1,101893,30,34138,0
122664,67236,6,ServicesSectors,2199,0,0,86762,27,44763,0
197513,57378,9,OtherServices,2619,0,0,42031,39,44878,0
223572,50363,4,ServicesSectors,2682,1,1,101669,35,24670,0
223109,80308,9,OtherServices,2320,0,1,84706,34,40054,0
158709,80171,4,RetailTrade,8897,1,0,136759,25,26343,0
126846,96367,5,EducationAndTraining,2606,0,1,83390,33,20677,0
201466,98287,6,OtherServices,2948,1,1,61382,34,21023,0
92364,86295,6,RetailTrade,2665,0,0,106630,26,39611,0
107735,52162,4,HealthCareAndSocialAssistance,9481,0,0,123552,28,18440,0
150766,66198,4,Construction,2780,0,1,74874,36,38808,0
199695,62525,5,ServicesSectors,2676,1,0,74491,37,32703,0
244354,99703,4,Construction,2999,1,0,104966,35,49427,0
143897,69568,6,RetailTrade,2656,1,0,135812,29,39599,0
182003,51155,7,OtherServices,2937,0,1,136645,27,39180,0
218396,58312,8,HealthCareAndSocialAssistance,2989,0,1,67672,36,22266,0
161839,95039,6,EducationAndTraining,0983,1,0,17662,29,20266,0
99251,82998,6,ServicesSectors,2999,1,0,90396,31,45408,0
221303,50687,7,OtherServices,0876,0,0,133820,31,31376,0
161232,69913,6,RetailTrade,3364,1,1,86594,33,38768,0
181318,98070,6,RetailTrade,2431,1,0,46383,33,22359,0
107461,72513,5,AccommodationAndFoodServices,2991,1,0,113367,38,37757,0
172468,96977,5,EducationAndTraining,2997,1,0,45583,33,15705,0
197435,78191,4,ServicesSectors,2616,1,0,75195,36,29706,0
238293,88494,4,EducationAndTraining,1858,0,0,105231,29,46439,0
190050,72173,4,OtherServices,2917,0,0,70021,26,14614,0
203591,86371,9,ServicesSectors,6708,0,1,147188,31,39142,0
128345,97965,4,AccommodationAndFoodServices,2131,0,1,54284,37,29398,0
238815,88502,9,ServicesSectors,2136,1,1,29985,32,41241,0
93743,92431,4,OtherServices,2688,1,0,98587,25,47555,0
245971,83603,5,AccommodationAndFoodServices,1629,0,1,88461,36,23379,0
248079,88065,9,AccommodationAndFoodServices,2903,1,1,149964,28,38260,0
186734,72721,4,Construction,7224,0,0,26183,26,37300,0
