monthly_revenue,loanAmt,businessHistory,industry,zipCode,hasProperty,otherLoan,cash,directorAge,taxReturn,isDefault
4086,33556,0,OtherServices,2633,1,1,106,54,2701,0
7396,84815,0,EducationAndTraining,8263,0,1,4003,63,-3311,0
1930,56145,0,ServicesSectors,2644,1,1,1351,28,-1206,0
14833,32291,0,HealthCareAndSocialAssistance,2618,0,1,829,55,-2657,0
5162,28693,0,ServicesSectors,2860,0,1,708,48,688,0
7093,86757,0,EducationAndTraining,2677,1,1,283,37,2041,0
7130,45388,0,OtherServices,2039,0,1,3195,56,-1019,0
7780,37165,0,Construction,2619,0,1,310,26,4715,0
9909,85667,0,ServicesSectors,2834,0,1,1862,42,-3453,0
10856,35716,0,EducationAndTraining,2971,0,1,3647,33,1167,0
2878,34422,0,AccommodationAndFoodServices,0220,1,1,3070,32,-7951,0
9310,39682,0,AccommodationAndFoodServices,2203,0,1,3444,57,342,0
11369,56921,0,ServicesSectors,2307,0,1,2163,49,4182,0
1779,41518,0,ServicesSectors,2661,1,1,4920,56,-7875,0
1111,28483,0,OtherServices,2909,1,1,3928,27,-4127,0
1897,85589,0,ServicesSectors,2668,1,1,1840,58,-8145,0
8182,97520,0,AccommodationAndFoodServices,2920,1,1,2057,30,-7652,0
1969,24484,0,OtherServices,2268,0,1,1356,40,-4888,0
6056,47479,0,RetailTrade,2896,0,1,1760,29,-4254,0
14805,25507,0,RetailTrade,2964,0,1,4165,28,1854,0
4080,72918,0,Construction,2773,1,1,3924,32,-2516,0
12537,84285,0,AccommodationAndFoodServices,2937,0,1,4135,39,-1729,0
10223,57008,0,OtherServices,0221,0,1,1390,55,3205,0
12646,57560,0,RetailTrade,2964,1,1,4486,57,846,0
10182,83000,0,OtherServices,7891,0,1,3719,29,2761,0
3887,92994,0,ServicesSectors,2388,1,1,2045,53,-720,0
13695,30673,0,AccommodationAndFoodServices,2822,0,1,4250,64,4140,0
7774,98377,0,Construction,2691,1,1,4844,57,-5032,0
14225,36625,0,HealthCareAndSocialAssistance,2617,0,1,3236,37,1185,0
11467,53318,0,EducationAndTraining,2931,1,1,2861,42,-5232,0
6221,49220,0,ServicesSectors,4694,0,1,737,55,-3809,0
14703,46150,0,RetailTrade,2972,1,1,2965,40,4849,0
13451,56373,0,EducationAndTraining,2446,0,1,2429,35,4163,0
8828,25407,0,Construction,2088,1,1,942,37,-5950,0
9679,42848,0,ServicesSectors,6695,1,1,3003,37,-7573,0
8734,23789,0,AccommodationAndFoodServices,2695,1,1,220,35,2796,0
3596,87053,0,Construction,2689,0,1,983,46,-6264,0
5342,9776,0,RetailTrade,2517,1,1,4115,26,3877,0
4745,60022,0,Construction,2833,0,1,2817,33,-2877,0
11388,63832,0,OtherServices,2928,0,1,531,30,-8390,0
12586,74016,0,AccommodationAndFoodServices,9404,0,1,2346,36,-7652,0
12869,83222,0,RetailTrade,2920,1,1,725,35,3532,0
2540,39834,0,RetailTrade,2713,0,1,3603,48,-3279,0
4165,27587,0,EducationAndTraining,2677,1,1,1308,43,-7385,0
2504,49697,0,EducationAndTraining,2920,0,1,4311,31,-787,0
3752,72001,0,ServicesSectors,2978,0,1,511,34,-9075,0
11665,63392,0,RetailTrade,8849,1,1,189,32,3563,0
6988,85458,0,RetailTrade,2163,0,1,4569,64,4359,0
7979,7659,0,EducationAndTraining,2920,1,1,4455,49,4825,0
3392,42846,0,HealthCareAndSocialAssistance,7397,1,1,3133,56,-782,0
5845,82114,0,ServicesSectors,4337,0,1,163,34,-4532,0
2608,63162,0,RetailTrade,1296,1,1,2409,59,-2845,0
10017,49638,0,RetailTrade,9806,0,1,2561,50,4074,0
3647,42369,0,Construction,0936,1,1,2271,58,-2703,0
3138,17639,0,EducationAndTraining,2780,0,1,4033,35,597,0
11920,34520,0,HealthCareAndSocialAssistance,0949,1,1,4916,59,-3019,0
9629,89647,0,ServicesSectors,2614,1,1,3731,27,-6579,0
8776,49917,0,ServicesSectors,1339,0,1,3553,46,-3424,0
4750,17251,0,Construction,2947,0,1,2971,30,319,0
13946,86581,0,OtherServices,2930,0,1,347,30,-7470,0
3140,73999,0,RetailTrade,2939,1,1,1942,63,3655,0
8995,31919,0,ServicesSectors,2984,0,1,2024,42,-9983,0
5732,49975,0,Construction,2909,0,1,1664,30,-9565,0
3186,54121,0,HealthCareAndSocialAssistance,6971,1,1,2366,60,-3882,0
8036,34941,0,HealthCareAndSocialAssistance,2634,0,1,1954,44,-4760,0
6471,80431,0,EducationAndTraining,2905,1,1,2378,61,900,0
2663,95905,0,Construction,2903,1,1,783,26,-6601,0
8897,57470,0,AccommodationAndFoodServices,2695,1,1,651,53,-3241,0
2935,68408,0,OtherServices,2917,0,1,1110,42,-6273,0
10405,32347,0,EducationAndTraining,2953,0,1,4314,46,420,0
2131,47680,0,AccommodationAndFoodServices,2406,0,1,1564,38,3197,0
13122,25288,0,ServicesSectors,2920,0,1,481,29,-3165,0
9147,32558,0,RetailTrade,2981,0,1,2782,59,-1211,0
14043,49295,0,OtherServices,0274,0,1,1901,43,-5408,0
10357,62667,0,AccommodationAndFoodServices,2672,1,1,999,46,4328,0
1680,36050,0,HealthCareAndSocialAssistance,2652,1,1,1550,38,-8805,0
11615,52593,0,ServicesSectors,2906,1,1,3459,27,2532,0
6046,99348,0,AccommodationAndFoodServices,2663,0,1,4194,34,-4051,0
10344,18287,0,AccommodationAndFoodServices,2946,1,1,1647,56,3385,0
6933,72248,0,EducationAndTraining,2663,0,1,428,40,3288,0
12605,40158,0,EducationAndTraining,2946,1,1,3989,46,-8021,0
14956,35547,0,EducationAndTraining,3117,0,1,726,59,-3775,0
14475,30070,0,AccommodationAndFoodServices,2585,1,1,2772,30,3261,0
3799,27744,0,Construction,5943,0,1,1359,33,-5397,0
8285,86847,0,ServicesSectors,8549,0,1,4949,54,3337,0
2860,20721,0,ServicesSectors,2396,1,1,4084,55,-60,0
13567,10410,0,ServicesSectors,2961,1,1,3946,56,-5069,0
3242,66844,0,RetailTrade,2248,1,1,408,37,431,0
9922,28847,0,RetailTrade,2615,0,1,4744,36,-496,0
3449,27542,0,AccommodationAndFoodServices,2466,0,1,719,55,-4931,0
5997,41450,0,Construction,2992,1,1,1904,60,-6102,0
12662,65161,0,AccommodationAndFoodServices,8515,0,1,4793,56,-6984,0
13245,63821,0,Construction,3780,0,1,1718,52,116,0
10230,56177,0,EducationAndTraining,2944,0,1,4984,58,-9502,0
12282,67007,0,OtherServices,2967,1,1,4958,35,-4392,0
11714,45167,0,OtherServices,2920,0,1,2298,41,-1819,0
4457,7782,0,HealthCareAndSocialAssistance,8848,1,1,3284,39,-7011,0
7041,35241,0,ServicesSectors,2662,1,1,2600,51,-7351,0
7573,64101,0,OtherServices,2920,0,1,4430,56,-6270,0
3396,76913,0,ServicesSectors,0248,0,1,1624,61,-6151,0
6893,90292,0,EducationAndTraining,7057,0,1,4575,40,2755,0
14338,32341,0,ServicesSectors,2975,0,1,2178,49,-621,0
11771,68076,0,EducationAndTraining,2894,0,1,4777,51,-8775,0
8810,15114,0,EducationAndTraining,2548,1,1,1677,38,-5519,0
12243,45446,0,RetailTrade,2969,0,1,2627,37,1828,0
11346,17558,0,HealthCareAndSocialAssistance,1272,1,1,2315,49,1121,0
4555,90434,0,AccommodationAndFoodServices,3068,1,1,4664,50,-9866,0
11072,20405,0,RetailTrade,2933,0,1,3360,64,4417,0
13243,65610,0,HealthCareAndSocialAssistance,2614,0,1,4827,58,-3604,0
7167,62935,0,AccommodationAndFoodServices,2809,1,1,1389,28,100,0
10081,74581,0,Construction,2922,1,1,3545,37,-1146,0
8827,24108,0,RetailTrade,2962,1,1,4140,27,-6560,0
12124,26483,0,AccommodationAndFoodServices,0980,1,1,2833,48,870,0
2418,59206,0,AccommodationAndFoodServices,2653,0,1,1907,25,-3516,0
5800,35477,0,ServicesSectors,7174,0,1,2116,27,357,0
8087,10751,0,OtherServices,2913,0,1,3871,26,2926,0
9546,69742,0,Construction,2603,0,1,4434,59,116,0
7305,98872,0,OtherServices,2951,0,1,1063,58,-4719,0
6870,69029,0,OtherServices,2953,1,1,930,38,-8910,0
7946,17936,0,AccommodationAndFoodServices,1037,1,1,4808,54,-7716,0
11643,49028,0,RetailTrade,2369,1,1,1213,62,4310,0
3776,60952,0,RetailTrade,2634,0,1,1383,44,2605,0
7270,97547,0,RetailTrade,2378,1,1,1274,39,1197,0
13591,56917,0,ServicesSectors,1457,1,1,1351,51,1309,0
12165,83674,0,HealthCareAndSocialAssistance,2189,1,1,2189,30,-7447,0
1211,6380,0,Construction,2906,0,1,3094,51,747,0
3981,65728,0,EducationAndTraining,2636,0,1,2844,37,-8903,0
2275,45462,0,ServicesSectors,2669,1,1,2430,36,2073,0
5639,54577,0,EducationAndTraining,3599,0,1,1700,58,-718,0
9061,39852,0,OtherServices,6910,1,1,1595,36,1946,0
11106,77720,0,AccommodationAndFoodServices,2977,1,1,1163,34,-3719,0
8653,13942,0,AccommodationAndFoodServices,2925,0,1,2503,29,-257,0
5435,30344,0,ServicesSectors,2927,1,1,448,55,-3078,0
14928,18113,0,HealthCareAndSocialAssistance,2096,0,1,179,50,1557,0
12232,89225,0,Construction,2071,1,1,546,47,-3735,0
5594,41858,0,HealthCareAndSocialAssistance,2462,0,1,4024,57,-1424,0
5471,14962,0,AccommodationAndFoodServices,2619,1,1,519,41,-2243,0
14517,43513,0,Construction,2929,1,1,1015,49,-2599,0
10687,5266,0,ServicesSectors,2632,0,1,1887,34,31,0
6147,60417,0,RetailTrade,6947,1,1,1473,64,1999,0
6725,88453,0,ServicesSectors,0874,1,1,627,53,-9409,0
1155,10131,0,Construction,2922,1,1,3612,27,-9998,0
5693,66461,0,RetailTrade,2627,0,1,3778,42,-2722,0
5042,16978,0,EducationAndTraining,2643,1,1,1472,63,770,0
6624,73567,0,OtherServices,2990,1,1,2783,51,-1421,0
4061,69515,0,HealthCareAndSocialAssistance,7853,0,1,4141,60,-5425,0
2068,67571,0,RetailTrade,2305,0,1,4700,30,-7672,0
12421,49553,0,ServicesSectors,7101,1,1,1679,53,-3502,0
10747,10892,0,RetailTrade,2905,1,1,2351,63,-1033,0
14198,42951,0,Construction,2031,0,1,3531,27,-2912,0
13152,96680,0,OtherServices,2953,1,1,858,62,3591,0
2231,20501,0,HealthCareAndSocialAssistance,2980,0,1,3940,56,3973,0
2643,12806,0,ServicesSectors,2541,0,1,4677,63,-2932,0
10821,81735,0,RetailTrade,2453,0,1,4863,36,-895,0
2632,84066,0,ServicesSectors,2666,1,1,1909,28,4932,0
10091,30772,0,RetailTrade,2924,0,1,4269,33,-5035,0
8336,33587,0,Construction,2060,1,1,1309,52,-3180,0
13423,80706,0,OtherServices,2639,1,1,694,55,-6280,0
1781,55579,0,RetailTrade,2521,1,1,804,56,-5696,0
14423,34621,0,HealthCareAndSocialAssistance,2972,1,1,4713,61,4738,0
11905,11329,0,AccommodationAndFoodServices,2663,0,1,4169,36,-4705,0
5995,38271,0,HealthCareAndSocialAssistance,2411,1,1,2708,36,-9602,0
13569,56310,0,AccommodationAndFoodServices,2864,0,1,1422,40,3947,0
4603,16842,0,HealthCareAndSocialAssistance,2248,1,1,2131,58,-4374,0
10984,33963,0,HealthCareAndSocialAssistance,2616,0,1,3425,40,-5667,0
6521,41923,0,Construction,2662,0,1,2115,41,-6734,0
4664,77981,0,OtherServices,2647,1,1,761,58,2771,0
14871,41310,0,AccommodationAndFoodServices,0802,1,1,2067,51,1904,0
11699,63750,0,RetailTrade,2914,0,1,3512,35,-3332,0
14839,89222,0,HealthCareAndSocialAssistance,2920,0,1,3787,37,-4271,0
2251,77987,0,Construction,2266,1,1,2033,62,1671,0
13696,58763,0,Construction,2920,0,1,205,29,-567,0
5211,23562,0,OtherServices,2640,1,1,661,43,4076,0
12478,99264,0,Construction,1140,0,1,4695,57,-9737,0
12223,62566,0,OtherServices,2632,0,1,3024,40,1181,0
12874,78451,0,OtherServices,2619,0,1,2034,56,-2710,0
12679,68587,0,EducationAndTraining,2977,0,1,4091,56,641,0
7816,7140,0,OtherServices,2714,1,1,4443,40,-6517,0
8744,35739,0,Construction,2673,0,1,2648,56,4462,0
3105,11400,0,RetailTrade,2917,0,1,286,45,-9633,0
7858,63112,0,EducationAndTraining,2619,1,1,475,44,-7863,0
1833,8421,0,AccommodationAndFoodServices,2025,1,1,2489,42,249,0
13884,48386,0,HealthCareAndSocialAssistance,2227,0,1,146,45,1282,0
14470,48446,0,OtherServices,2904,0,1,4289,55,1175,0
7707,47061,0,OtherServices,2859,1,1,382,30,-2053,0
8392,12527,0,AccommodationAndFoodServices,2448,1,1,1301,54,1964,0
10053,89013,0,EducationAndTraining,2984,1,1,2449,41,-5524,0
6211,74523,0,ServicesSectors,2672,0,1,2498,56,3419,0
12026,76300,0,ServicesSectors,2699,1,1,859,38,-6867,0
6869,25361,0,AccommodationAndFoodServices,2683,0,1,303,61,-3878,0
9190,64829,0,OtherServices,2638,1,1,2198,59,943,0
7686,88003,0,EducationAndTraining,0844,0,1,3786,31,3650,0
8996,57537,0,Construction,5233,1,1,4840,36,-642,0
4665,9866,0,ServicesSectors,2651,1,1,3226,55,-3401,0
12526,31668,0,OtherServices,1470,1,1,2247,41,-7178,0
6876,86592,0,RetailTrade,2902,1,1,4014,37,-9844,0
7052,54742,0,HealthCareAndSocialAssistance,2980,1,1,1208,58,3676,0
9012,24840,0,HealthCareAndSocialAssistance,8434,1,1,2097,38,-8523,0
7276,47911,0,RetailTrade,2991,0,1,2126,34,-4980,0
9196,63247,0,Construction,0996,1,1,282,62,-754,0
13061,23728,0,EducationAndTraining,2862,1,1,1405,45,-3756,0
3285,50392,0,HealthCareAndSocialAssistance,2197,1,1,3281,44,-8349,0
4945,66554,0,AccommodationAndFoodServices,2945,1,1,4102,64,3395,0
10651,45357,0,HealthCareAndSocialAssistance,4502,1,1,3668,27,-7896,0
1521,45421,0,EducationAndTraining,2619,0,1,4822,51,2798,0
8000,58336,0,HealthCareAndSocialAssistance,2705,0,1,4251,29,-7148,0
4313,45546,0,AccommodationAndFoodServices,2678,0,1,4758,58,-6697,0
6326,70852,0,OtherServices,0887,1,1,3373,31,-6703,0
10958,67375,0,AccommodationAndFoodServices,4710,0,1,4524,27,-5467,0
1660,68104,0,AccommodationAndFoodServices,2620,0,1,691,43,3848,0
3633,79253,0,RetailTrade,2685,1,1,2664,47,4841,0
7685,49271,0,Construction,0231,1,1,469,33,-4335,0
1225,34310,0,EducationAndTraining,2959,0,1,3239,38,-8481,0
14825,29418,0,EducationAndTraining,4389,0,1,4902,37,-8994,0
2160,45129,0,OtherServices,2679,1,1,3309,25,1119,0
12462,74316,0,AccommodationAndFoodServices,1970,1,1,1662,54,-2822,0
7579,48709,0,OtherServices,2617,0,1,764,33,-4839,0
9208,52107,0,HealthCareAndSocialAssistance,2949,0,1,3665,34,4741,0
9707,52450,0,OtherServices,2648,0,1,2199,54,-8918,0
6665,8175,0,EducationAndTraining,0948,1,1,3894,31,-8124,0
12806,90169,0,AccommodationAndFoodServices,2218,1,1,1064,29,-3212,0
14631,72009,0,AccommodationAndFoodServices,2189,1,1,119,37,-9578,0
6274,16981,0,Construction,2960,0,1,1586,36,-3803,0
14988,19215,0,AccommodationAndFoodServices,2605,0,1,1591,60,-9188,0
10129,44236,0,Construction,2638,1,1,816,55,343,0
3175,28246,0,OtherServices,2991,1,1,1594,55,-775,0
2497,48506,0,HealthCareAndSocialAssistance,2149,1,1,4810,32,-2195,0
7683,73735,0,AccommodationAndFoodServices,2375,0,1,2857,59,4471,0
5270,94830,0,EducationAndTraining,3682,0,1,2954,44,-4146,0
6960,24071,0,EducationAndTraining,2622,0,1,275,63,-7731,0
8107,63497,0,OtherServices,2896,0,1,4321,51,-6293,0
6838,99626,0,EducationAndTraining,2934,1,1,3128,61,-4672,0
3693,32646,0,AccommodationAndFoodServices,2636,0,1,4225,41,-7226,0
10077,95319,0,HealthCareAndSocialAssistance,8389,0,1,4648,56,-3204,0
9880,23948,0,HealthCareAndSocialAssistance,0859,1,1,917,50,364,0
7655,24762,0,RetailTrade,2957,0,1,4929,27,-2197,0
13046,98585,0,ServicesSectors,2647,0,1,368,38,-5556,0
9085,36925,0,ServicesSectors,0911,1,1,154,45,-3483,0
14203,42546,0,HealthCareAndSocialAssistance,4133,0,1,525,35,-8343,0
14310,24981,0,EducationAndTraining,2920,0,1,1545,47,-1397,0
1308,48239,0,OtherServices,2946,0,1,4535,58,-2394,0
12493,45696,0,ServicesSectors,2939,1,1,1450,62,3946,0
14916,9190,0,ServicesSectors,2665,0,1,700,49,-7857,0
11621,83901,0,RetailTrade,1768,0,1,2546,48,4870,0
7300,91093,0,Construction,6392,0,1,2700,33,-8387,0
2827,37975,0,RetailTrade,5960,1,1,1479,33,3927,0
7008,8028,0,ServicesSectors,2478,0,1,134,26,-5613,0
4107,39226,0,HealthCareAndSocialAssistance,2126,1,1,339,49,-1311,0
7665,63912,0,EducationAndTraining,2474,0,1,2062,49,-2437,0
6930,64803,0,Construction,7880,0,1,4553,27,3333,0
10425,20371,0,HealthCareAndSocialAssistance,4230,1,1,1010,58,571,0
9479,12272,0,ServicesSectors,2473,0,1,3836,49,2758,0
12132,25117,0,EducationAndTraining,6798,1,1,2654,33,-8369,0
5101,83885,0,Construction,2694,1,1,4381,37,-5660,0
8024,24656,0,Construction,5995,0,1,3937,63,-8708,0
4238,47372,0,OtherServices,9027,0,1,287,45,-6817,0
13808,39028,0,Construction,0820,0,1,4460,37,3448,0
8494,11765,0,Construction,2605,1,1,2457,39,-7284,0
10079,49311,0,AccommodationAndFoodServices,2948,0,1,3638,31,-9040,0
4804,68715,0,AccommodationAndFoodServices,2487,1,1,185,25,-2843,0
8118,32129,0,OtherServices,2441,1,1,3517,44,-897,0
3320,38435,0,EducationAndTraining,4827,1,1,2536,47,-4183,0
14353,93329,0,RetailTrade,6975,1,1,3305,49,4474,0
4715,33171,0,HealthCareAndSocialAssistance,2645,1,1,2931,49,-6600,0
14412,7341,0,Construction,2603,1,1,3289,57,-4322,0
11003,84270,0,EducationAndTraining,2651,1,1,3105,37,-4693,0
2206,45039,0,RetailTrade,2963,1,1,992,40,4228,0
6114,45123,0,HealthCareAndSocialAssistance,8782,0,1,3975,51,-8411,0
3397,89958,0,RetailTrade,2663,1,1,1710,51,-9991,0
6570,14260,0,ServicesSectors,8500,1,1,939,37,-8497,0
