monthly_revenue,loanAmt,businessHistory,industry,zipCode,hasProperty,otherLoan,cash,directorAge,taxReturn,isDefault
49409,15221,2,Construction,2933,1,1,35460,50,30890,1
46493,66887,3,Retail Trade,2399,1,1,38126,26,24861,1
46403,45067,3,Retail Trade,2752,1,1,47763,55,25623,1
57983,81367,3,Services Sectors,2920,1,1,17765,58,35666,1
54626,61511,2,Accommodation and Food Services,2456,1,1,20265,42,13091,1
58641,30994,3,Health Care and Social Assistance,7856,1,1,28608,51,19993,1
59106,42777,3,Retail Trade,2608,1,1,25980,29,32770,1
50583,16330,3,Retail Trade,8026,1,1,43465,30,34817,1
56220,70854,2,Health Care and Social Assistance,2941,1,1,22350,51,17199,1
43274,61022,3,Retail Trade,2657,1,1,43728,31,10990,1
44428,84827,3,Education and Training,2999,1,1,20825,61,28067,1
54229,52716,2,Retail Trade,2619,1,1,8654,36,35414,1
61339,77489,2,Construction,8704,1,1,30544,55,24879,1
47014,84438,3,Other Services,2983,1,1,39701,55,39880,1
50093,53784,3,Accommodation and Food Services,7383,1,1,20045,39,26902,1
46491,27501,3,Services Sectors,0823,1,1,47551,48,38034,1
42276,59035,3,Construction,2954,1,1,12235,45,30482,1
44237,78592,2,Services Sectors,2611,1,1,22218,28,40763,1
54935,50029,2,Construction,2919,1,1,44955,52,43702,1
48951,83704,2,Services Sectors,2621,1,1,42284,53,19808,1
57708,36882,3,Retail Trade,3289,1,1,9107,25,31603,1
63014,95721,2,Education and Training,2913,1,1,5380,44,19572,1
63708,72930,3,Education and Training,2632,1,1,33602,40,22969,1
59277,62367,3,Services Sectors,2522,1,1,21128,26,40332,1
53118,38259,3,Health Care and Social Assistance,8118,1,1,41342,43,32245,1
42005,96959,2,Health Care and Social Assistance,2626,1,1,11745,46,13043,1
46248,94747,2,Services Sectors,5734,1,1,25499,29,31066,1
64408,98479,2,Other Services,7010,1,1,22947,55,11910,1
53900,98777,3,Construction,2943,1,1,14366,37,47583,1
51614,51205,3,Health Care and Social Assistance,4487,1,1,45356,45,25939,1
51629,27979,2,Services Sectors,2688,1,1,11514,59,43625,1
57158,68397,3,Other Services,2666,1,1,48135,47,39363,1
48325,34871,2,Retail Trade,2951,1,1,30814,49,22687,1
45146,64795,2,Services Sectors,2619,1,1,37744,39,46036,1
61732,39650,2,Construction,2881,1,1,42734,60,20529,1
50680,18468,2,Retail Trade,7817,1,1,24486,59,35854,1
56489,60246,2,Services Sectors,2978,1,1,16662,64,23779,1
62876,88945,2,Retail Trade,3101,1,1,47833,31,42339,1
46651,31413,2,Other Services,2012,1,1,5125,56,46855,1
45980,15588,2,Other Services,2387,1,1,37320,55,23688,1
62592,38609,2,Retail Trade,0962,1,1,48565,51,19189,1
61697,69481,3,Education and Training,2663,1,1,12522,60,14678,1
59130,86130,3,Construction,0857,1,1,18068,52,34281,1
56307,95297,2,Education and Training,2626,1,1,27460,58,20105,1
48793,67311,3,Construction,2605,1,1,28988,41,49584,1
48658,84551,2,Services Sectors,8400,1,1,21139,29,15959,1
52141,86647,3,Accommodation and Food Services,2679,1,1,43269,37,28371,1
62466,57066,3,Accommodation and Food Services,2657,1,1,30328,33,17387,1
48284,93270,3,Retail Trade,2957,1,1,49235,45,26498,1
43912,24706,2,Accommodation and Food Services,6025,1,1,12527,47,31668,1
59955,90755,2,Education and Training,2603,1,1,7983,43,19410,1
44648,86382,3,Education and Training,2669,1,1,41527,36,29160,1
53904,91201,3,Construction,2152,1,1,24435,35,30406,1
48595,46670,3,Retail Trade,2589,1,1,49875,62,19971,1
53470,46032,2,Accommodation and Food Services,0258,1,1,45160,43,45448,1
56511,34286,2,Construction,2653,1,1,33936,41,49953,1
53631,32088,3,Accommodation and Food Services,2915,1,1,29944,47,45932,1
58337,24070,2,Other Services,2659,1,1,6717,34,22926,1
57450,23207,3,Health Care and Social Assistance,2639,1,1,49171,33,47165,1
43671,25651,3,Services Sectors,1085,1,1,36854,29,22916,1
61141,58799,3,Accommodation and Food Services,7228,1,1,49612,57,19469,1
45080,85415,2,Retail Trade,2437,1,1,34735,37,31389,1
58476,30985,3,Education and Training,2706,1,1,19929,37,13371,1
46160,69056,3,Services Sectors,2902,1,1,44344,34,22884,1
56940,54147,2,Health Care and Social Assistance,5557,1,1,35200,64,43158,1
54215,61593,2,Education and Training,2964,1,1,46417,51,43575,1
55399,97933,2,Services Sectors,2655,1,1,18684,26,16693,1
55876,80441,3,Retail Trade,2667,1,1,6185,49,45536,1
48619,48775,3,Health Care and Social Assistance,2681,1,1,41506,48,13855,1
63550,21707,2,Accommodation and Food Services,0238,1,1,27346,53,31122,1
47317,19588,3,Accommodation and Food Services,2945,1,1,5685,54,42418,1
61882,67512,2,Retail Trade,2957,1,1,14558,64,19334,1
57308,97336,2,Services Sectors,2690,1,1,45963,58,40110,1
44265,50314,3,Education and Training,2677,1,1,40369,34,22564,1
57024,33041,3,Accommodation and Food Services,2996,1,1,17049,54,49830,1
57015,86947,3,Health Care and Social Assistance,2937,1,1,8263,51,20362,1
61954,86524,2,Education and Training,2641,1,1,46714,51,23680,1
58875,48674,3,Education and Training,2920,1,1,12085,62,21867,1
49466,66737,3,Accommodation and Food Services,3497,1,1,31457,51,14791,1
55677,92160,3,Education and Training,2947,1,1,33158,47,16823,1
61272,18898,3,Other Services,3477,1,1,22367,50,18749,1
61886,85890,3,Health Care and Social Assistance,2335,1,1,15280,44,35698,1
55590,94403,2,Services Sectors,2600,1,1,20672,28,33056,1
50499,70982,2,Health Care and Social Assistance,2957,1,1,14411,32,16001,1
42527,33848,3,Retail Trade,9842,1,1,40062,60,11540,1
43552,69050,3,Other Services,2052,1,1,5089,48,19598,1
60365,34550,3,Other Services,2963,1,1,11297,39,10270,1
59700,18904,2,Other Services,1296,1,1,9917,48,43001,1
48336,80678,3,Other Services,2656,1,1,9527,39,43922,1
60831,47716,3,Services Sectors,3224,1,1,38165,30,25744,1
62093,95659,3,Construction,2632,1,1,6892,51,12990,1
61395,89014,3,Construction,2550,1,1,35292,58,19555,1
57738,85255,3,Construction,2664,1,1,8344,43,11912,1
48075,46652,2,Construction,2060,1,1,12630,50,12721,1
49548,27053,2,Education and Training,2753,1,1,27323,45,17058,1
47026,75504,3,Services Sectors,0850,1,1,10902,49,36199,1
53676,21504,3,Services Sectors,3574,1,1,15335,32,40280,1
45353,53666,3,Other Services,2636,1,1,13159,63,15413,1
53455,38437,2,Services Sectors,2605,1,1,15748,36,19369,1
64143,20227,2,Education and Training,2918,1,1,7697,63,11454,1
44994,60117,3,Health Care and Social Assistance,2418,1,1,13352,33,27830,1
50450,79753,2,Services Sectors,2944,1,1,27921,43,44712,1
45102,84193,3,Accommodation and Food Services,2647,1,1,25272,62,48418,1
63318,17294,2,Accommodation and Food Services,2920,1,1,34144,52,13471,1
53179,44110,2,Health Care and Social Assistance,0284,1,1,30195,29,32202,1
43924,70941,3,Other Services,0958,1,1,6037,45,21105,1
56313,40911,3,Construction,2867,1,1,43816,31,20518,1
51862,41904,3,Other Services,0296,1,1,39638,32,34788,1
51031,61044,2,Education and Training,2974,1,1,44652,38,25176,1
42130,33648,2,Construction,2671,1,1,31001,39,24954,1
51381,75192,2,Other Services,2174,1,1,18687,50,35119,1
55848,94762,3,Services Sectors,2900,1,1,40896,37,37245,1
48488,69441,2,Retail Trade,2455,1,1,28309,47,34631,1
48087,37521,3,Other Services,2633,1,1,37545,29,18573,1
52023,50475,2,Other Services,2696,1,1,43881,45,21545,1
45000,45009,3,Services Sectors,2655,1,1,33960,61,10752,1
49970,93686,2,Other Services,2004,1,1,10922,33,32877,1
46702,91559,2,Accommodation and Food Services,2912,1,1,42852,55,32871,1
63520,19702,3,Other Services,2642,1,1,6764,35,31965,1
61738,45792,3,Health Care and Social Assistance,2669,1,1,8458,45,24198,1
44229,19019,3,Services Sectors,0866,1,1,27162,60,16933,1
45818,91934,3,Accommodation and Food Services,2166,1,1,32090,31,34423,1
49248,69287,3,Retail Trade,2962,1,1,43269,51,14316,1
46367,32705,3,Retail Trade,2932,1,1,39641,39,49343,1
56593,15678,3,Accommodation and Food Services,2678,1,1,37177,36,41742,1
56158,85643,2,Services Sectors,6928,1,1,24548,43,24892,1
50454,37848,3,Construction,2941,1,1,5974,43,36041,1
53733,65462,3,Retail Trade,2904,1,1,30073,49,36049,1
48187,53743,3,Health Care and Social Assistance,2954,1,1,24882,43,20714,1
61540,65547,2,Education and Training,2667,1,1,13464,59,19663,1
60585,19672,3,Construction,6678,1,1,26215,52,23955,1
59974,51698,3,Construction,2626,1,1,23785,58,24559,1
61788,66073,2,Retail Trade,2612,1,1,30748,35,12166,1
45686,93792,3,Accommodation and Food Services,0907,1,1,41263,48,17516,1
53192,40944,3,Services Sectors,2609,1,1,21578,61,47592,1
43250,89046,2,Retail Trade,2920,1,1,24357,45,35274,1
58424,50791,2,Other Services,0925,1,1,44391,41,32245,1
59946,60637,2,Education and Training,2998,1,1,37439,52,25104,1
45191,80410,3,Retail Trade,2620,1,1,36738,64,15885,1
56398,50291,3,Other Services,2634,1,1,16228,58,42755,1
43404,15191,2,Construction,2359,1,1,17084,46,24454,1
59884,24973,3,Accommodation and Food Services,6656,1,1,41859,62,42516,1
61435,88914,2,Other Services,2779,1,1,30161,52,11701,1
54399,91456,2,Services Sectors,5804,1,1,32475,51,16525,1
52097,62474,3,Education and Training,2053,1,1,41046,48,47946,1
43072,56977,3,Other Services,2609,1,1,33479,57,27315,1
60651,18705,3,Construction,2120,1,1,24444,59,31656,1
45557,18175,3,Health Care and Social Assistance,8517,1,1,47959,63,49610,1
56221,15801,2,Construction,2938,1,1,19961,32,15453,1
44671,18451,2,Other Services,2695,1,1,9210,32,25016,1
58829,85314,2,Construction,2194,1,1,46546,60,42955,1
63710,92058,3,Education and Training,2957,1,1,30315,34,39452,1
43736,70853,3,Education and Training,2913,1,1,24002,33,16135,1
47755,53680,2,Education and Training,3337,1,1,10270,43,44068,1
45353,61651,2,Health Care and Social Assistance,2920,1,1,13852,53,13290,1
64717,59313,2,Retail Trade,2638,1,1,15623,60,12417,1
43003,53993,2,Retail Trade,2682,1,1,7551,58,31574,1
63623,52655,3,Health Care and Social Assistance,2683,1,1,34211,35,36753,1
53633,44299,2,Services Sectors,2248,1,1,39086,40,29100,1
56184,98829,2,Health Care and Social Assistance,2112,1,1,34074,31,32241,1
55356,90306,3,Retail Trade,2438,1,1,25074,51,35649,1
55832,85775,2,Health Care and Social Assistance,2304,1,1,27316,60,31601,1
50477,96432,3,Accommodation and Food Services,2604,1,1,36550,56,24019,1
63116,28924,2,Accommodation and Food Services,2069,1,1,11916,37,14903,1
44496,87489,3,Health Care and Social Assistance,2631,1,1,5988,46,39947,1
53913,66339,3,Accommodation and Food Services,1867,1,1,44830,53,14772,1
53334,43628,3,Health Care and Social Assistance,6558,1,1,44503,61,30732,1
62833,39031,2,Accommodation and Food Services,7241,1,1,15068,64,45508,1
62712,53054,2,Other Services,2683,1,1,42576,58,32803,1
44862,20664,2,Accommodation and Food Services,5692,1,1,39828,25,34162,1
45412,49027,3,Construction,2658,1,1,44231,46,24902,1
55125,82160,3,Education and Training,2698,1,1,19464,39,23254,1
50064,75398,2,Accommodation and Food Services,2943,1,1,9582,43,17236,1
46166,99672,3,Education and Training,2975,1,1,22812,40,31531,1
54212,83175,2,Health Care and Social Assistance,2678,1,1,19122,26,14163,1
47981,40050,2,Services Sectors,2636,1,1,15357,54,43101,1
59194,46026,2,Education and Training,2672,1,1,15012,49,24629,1
50153,63607,3,Services Sectors,2608,1,1,48039,60,24700,1
61138,94421,3,Retail Trade,6453,1,1,37880,28,26362,1
55213,26250,2,Construction,2015,1,1,43740,58,38614,1
61680,33354,2,Other Services,1577,1,1,18551,28,24962,1
49951,59466,3,Education and Training,2619,1,1,6267,49,39801,1
45408,42442,2,Education and Training,2628,1,1,30966,35,33730,1
50224,25938,3,Services Sectors,2659,1,1,14231,54,41899,1
49541,96149,2,Services Sectors,2647,1,1,48732,60,42674,1
46183,65488,3,Education and Training,6088,1,1,48463,45,26048,1
64327,23448,2,Education and Training,2965,1,1,43166,32,20469,1
44431,31059,3,Construction,2636,1,1,37248,47,47726,1
57373,51565,2,Services Sectors,2695,1,1,48310,45,11439,1
56506,69876,2,Other Services,0896,1,1,41180,26,32592,1
50543,41460,3,Other Services,0254,1,1,24142,47,23397,1
54485,82248,2,Accommodation and Food Services,6678,1,1,33175,29,13631,1
48169,22015,3,Retail Trade,2660,1,1,32650,41,41027,1
58940,29835,3,Health Care and Social Assistance,0204,1,1,18397,41,15764,1
46483,61018,2,Construction,2678,1,1,11625,47,31826,1
55713,98334,3,Education and Training,2920,1,1,35646,26,23399,1
45493,78071,2,Other Services,2735,1,1,7109,33,14584,1
62243,49134,2,Services Sectors,2665,1,1,16373,57,30288,1
52959,84598,2,Services Sectors,2920,1,1,37998,43,27830,1
59744,27306,2,Services Sectors,7187,1,1,16205,31,34248,1
59445,53685,2,Services Sectors,2654,1,1,45242,55,24253,1
60433,21773,3,Education and Training,2640,1,1,19829,36,22275,1
50633,73026,3,Accommodation and Food Services,0878,1,1,6784,38,17362,1
53026,78048,2,Education and Training,2972,1,1,45206,29,45840,1
46020,76524,2,Accommodation and Food Services,6357,1,1,38335,36,48245,1
56160,60268,2,Health Care and Social Assistance,2656,1,1,28637,37,35294,1
63465,81459,3,Retail Trade,2552,1,1,39935,32,37302,1
54400,33601,3,Construction,2970,1,1,49975,34,26229,1
46080,18409,3,Services Sectors,0869,1,1,21184,51,26541,1
54183,79325,3,Services Sectors,2986,1,1,41323,63,15681,1
54057,78987,3,Health Care and Social Assistance,0808,1,1,46632,50,10522,1
49536,19466,2,Retail Trade,2624,1,1,27195,39,27129,1
53624,38122,3,Retail Trade,4298,1,1,42895,40,11354,1
60568,66134,2,Retail Trade,2289,1,1,20282,42,17891,1
51088,66427,2,Other Services,2664,1,1,26144,26,47619,1
60011,77046,3,Education and Training,2920,1,1,17152,33,10874,1
45682,36344,3,Other Services,2955,1,1,22693,57,21521,1
44302,86076,2,Services Sectors,2959,1,1,7852,34,38090,1
56949,22308,3,Education and Training,2650,1,1,18625,30,21582,1
46912,87893,2,Health Care and Social Assistance,4643,1,1,14718,35,31697,1
53583,91455,2,Accommodation and Food Services,0237,1,1,10715,57,13286,1
42279,56138,2,Services Sectors,2619,1,1,40574,53,42786,1
56741,42410,3,Education and Training,2911,1,1,38853,60,21307,1
46772,74550,3,Other Services,2954,1,1,36617,59,42072,1
55624,46105,2,Construction,2668,1,1,18146,57,25032,1
58024,68470,2,Other Services,4079,1,1,42367,44,11731,1
61162,34856,2,Accommodation and Food Services,2932,1,1,29989,39,15559,1
55447,18861,2,Construction,2535,1,1,35151,48,18045,1
59763,44372,3,Education and Training,2619,1,1,35649,58,39598,1
47895,18591,3,Accommodation and Food Services,2905,1,1,49678,33,35404,1
43306,20465,2,Services Sectors,2396,1,1,30159,37,20064,1
64231,39815,2,Construction,2671,1,1,18823,33,22030,1
60421,60627,3,Construction,2681,1,1,33217,47,37737,1
60202,46628,3,Retail Trade,6121,1,1,12638,36,32803,1
48887,54570,2,Accommodation and Food Services,2947,1,1,6453,37,27594,1
61057,94103,3,Accommodation and Food Services,0952,1,1,17857,47,48640,1
58252,85771,2,Retail Trade,2189,1,1,39543,52,17417,1
50623,37426,3,Services Sectors,2986,1,1,34122,37,34846,1
61947,63284,2,Retail Trade,2969,1,1,31160,64,35481,1
53195,55078,2,Services Sectors,2365,1,1,16061,60,32895,1
64594,76420,3,Retail Trade,2930,1,1,28441,37,11743,1
62064,93781,2,Health Care and Social Assistance,2661,1,1,8500,28,26879,1
50153,42914,3,Construction,2968,1,1,38560,37,13895,1
45038,22700,3,Services Sectors,2685,1,1,6151,29,17382,1
59921,74447,2,Education and Training,2984,1,1,21585,26,38335,1
62423,43642,2,Accommodation and Food Services,2974,1,1,49441,28,19146,1
62153,49709,3,Other Services,3141,1,1,17235,33,23094,1
55923,44799,2,Services Sectors,2964,1,1,19245,54,18024,1
49670,26913,2,Construction,2070,1,1,21895,25,37181,1
58225,96000,3,Other Services,2641,1,1,14809,42,41425,1
62200,26543,3,Education and Training,0905,1,1,36988,43,18820,1
60165,23492,2,Retail Trade,7766,1,1,43787,57,20596,1
61042,66812,3,Health Care and Social Assistance,2549,1,1,29444,48,37507,1
56749,87274,3,Services Sectors,2692,1,1,38027,33,24150,1
44544,46369,2,Other Services,8901,1,1,8301,34,44117,1
59144,60107,3,Construction,2678,1,1,10581,55,41593,1
57044,31908,2,Other Services,2622,1,1,16663,50,37867,1
55561,31399,3,Education and Training,2922,1,1,8577,63,23175,1
43464,78844,3,Health Care and Social Assistance,2725,1,1,36474,39,10324,1
61484,61777,3,Other Services,2075,1,1,34083,64,10359,1
56782,72886,3,Construction,2614,1,1,43227,38,19256,1
60410,76485,3,Health Care and Social Assistance,2697,1,1,40438,25,14473,1
47305,83108,2,Construction,0212,1,1,24651,48,31726,1
48182,92309,3,Other Services,2771,1,1,13928,33,47368,1
43723,24742,3,Health Care and Social Assistance,2399,1,1,32228,55,11231,1
61590,55080,2,Retail Trade,2920,1,1,37043,60,11358,1
57485,32304,2,Services Sectors,7467,1,1,33950,27,40269,1
54777,23685,2,Retail Trade,2325,1,1,23490,41,10090,1
46102,97528,3,Accommodation and Food Services,2617,1,1,7188,37,27371,1
50123,87535,3,Retail Trade,1549,1,1,44521,29,47869,1
63836,71160,3,Accommodation and Food Services,2979,1,1,16526,60,45178,1
53658,89858,3,Health Care and Social Assistance,2921,1,1,6045,47,15982,1
42169,66374,2,Accommodation and Food Services,6344,1,1,27840,51,47414,1
51219,54107,3,Health Care and Social Assistance,2666,1,1,32537,30,44859,1
57690,32696,3,Health Care and Social Assistance,2623,1,1,20563,50,30910,1
46892,58589,2,Services Sectors,2615,1,1,8380,40,12807,1
64460,24258,3,Services Sectors,3213,1,1,26167,49,12910,1
43968,49058,2,Health Care and Social Assistance,2800,1,1,35849,41,19770,1
45393,65551,2,Retail Trade,2054,1,1,37385,32,12969,1
56348,53505,3,Other Services,2327,1,1,13613,58,41189,1
59745,51452,2,Services Sectors,2977,1,1,42920,58,25762,1
62842,89845,3,Retail Trade,7859,1,1,7219,40,47569,1
64114,60553,2,Retail Trade,2194,1,1,15278,64,46636,1
44932,62339,2,Education and Training,2512,1,1,8168,50,41465,1
44629,99868,3,Retail Trade,3509,1,1,35316,31,24933,1
50821,45874,3,Construction,2826,1,1,35108,26,24458,1
44841,38557,2,Other Services,2619,1,1,6150,30,11986,1
42509,86043,2,Services Sectors,4314,1,1,13453,41,20275,1
51057,43580,2,Services Sectors,2950,1,1,34428,51,12410,1
57066,84273,3,Accommodation and Food Services,2666,1,1,20643,44,39832,1
55677,21443,3,Retail Trade,2117,1,1,46208,57,20760,1
58696,79241,2,Construction,0963,1,1,6031,43,41117,1
56643,73849,2,Retail Trade,2221,1,1,49761,64,18458,1
63761,36602,2,Accommodation and Food Services,2928,1,1,7159,44,36075,1
47116,54263,3,Accommodation and Food Services,2920,1,1,9780,33,19298,1
53694,33670,2,Retail Trade,2697,1,1,9410,58,23472,1
53828,19412,3,Accommodation and Food Services,2960,1,1,8058,60,14322,1
53270,15160,2,Education and Training,2855,1,1,32434,61,41492,1
45785,52929,3,Accommodation and Food Services,2652,1,1,11919,49,34693,1
62071,63358,3,Retail Trade,2747,1,1,27877,25,41367,1
45709,42828,3,Retail Trade,3029,1,1,38791,32,30218,1
59443,94890,3,Education and Training,2846,1,1,12277,55,47918,1
56960,84286,3,Accommodation and Food Services,2920,1,1,35505,63,25423,1
48803,95473,2,Other Services,3091,1,1,23117,25,48388,1
57043,25250,2,Health Care and Social Assistance,4786,1,1,29103,36,30924,1
54717,18366,3,Other Services,2680,1,1,40111,60,13539,1
57537,67748,2,Accommodation and Food Services,7771,1,1,8647,52,43786,1
50647,42542,2,Retail Trade,2920,1,1,14801,33,16715,1
51743,88145,3,Education and Training,2712,1,1,36058,41,49150,1
51312,72626,3,Education and Training,2077,1,1,17924,43,35361,1
58834,69588,3,Other Services,0949,1,1,45272,44,14158,1
57083,41324,3,Services Sectors,2006,1,1,15678,33,44263,1
53873,85957,3,Education and Training,5452,1,1,5293,60,43657,1
61384,18539,3,Other Services,2100,1,1,20048,64,16149,1
62351,96929,2,Other Services,2920,1,1,21920,26,37022,1
53543,82104,3,Education and Training,2689,1,1,31713,60,38203,1
53476,15196,2,Accommodation and Food Services,2641,1,1,31468,44,20399,1
51715,68503,3,Education and Training,2380,1,1,40208,30,18029,1
47937,83262,2,Other Services,2977,1,1,46775,29,22378,1
51153,23493,2,Health Care and Social Assistance,2967,1,1,21783,61,43699,1
63409,32291,2,Retail Trade,8896,1,1,30046,42,29125,1
59745,89498,2,Services Sectors,2649,1,1,7845,26,26719,1
42325,85065,3,Construction,2647,1,1,5300,27,41364,1
45215,78956,2,Other Services,2951,1,1,32786,27,44540,1
51564,75068,3,Health Care and Social Assistance,3365,1,1,12151,50,47435,1
51959,74025,3,Construction,2653,1,1,10765,28,29922,1
47939,59661,2,Other Services,2990,1,1,35451,63,31229,1
46307,26443,2,Accommodation and Food Services,2647,1,1,36094,61,37838,1
62739,75071,2,Construction,2469,1,1,47318,27,10899,1
53242,69407,2,Other Services,2436,1,1,25709,28,17923,1
50554,96850,3,Services Sectors,1634,1,1,35140,44,35220,1
61083,83520,3,Accommodation and Food Services,2609,1,1,42169,39,24853,1
63775,76752,3,Health Care and Social Assistance,2369,1,1,47374,61,43986,1
44983,32026,3,Accommodation and Food Services,2994,1,1,45480,32,31936,1
57272,36186,2,Education and Training,2975,1,1,17974,49,17112,1
62082,81668,3,Health Care and Social Assistance,2506,1,1,31963,36,32893,1
49343,44806,3,Retail Trade,0876,1,1,48481,44,10340,1
54526,19538,3,Construction,2956,1,1,34209,29,25998,1
51341,94757,2,Services Sectors,2910,1,1,17613,43,30668,1
44577,22434,3,Construction,2669,1,1,12501,27,14368,1
52964,21024,2,Accommodation and Food Services,2643,1,1,49636,64,49543,1
42854,75624,3,Services Sectors,2599,1,1,17067,29,15105,1
46409,97620,2,Construction,2664,1,1,45207,29,15414,1
47999,39947,2,Services Sectors,2975,1,1,19928,46,42453,1
64993,21290,2,Accommodation and Food Services,2917,1,1,25847,41,14965,1
46075,36448,3,Health Care and Social Assistance,2632,1,1,21423,61,39063,1
57724,67316,3,Construction,3077,1,1,11704,61,15067,1
63049,29673,2,Health Care and Social Assistance,2116,1,1,32240,64,11963,1
56392,17171,3,Other Services,2674,1,1,26100,62,16533,1
51891,61882,2,Accommodation and Food Services,6037,1,1,38958,36,45701,1
63947,52963,2,Health Care and Social Assistance,2202,1,1,17602,46,41077,1
62581,23373,3,Construction,2645,1,1,37219,25,25187,1
56173,83622,3,Health Care and Social Assistance,2666,1,1,29626,46,47480,1
48923,57775,2,Accommodation and Food Services,2918,1,1,42064,25,33599,1
57200,99802,2,Other Services,4665,1,1,37211,50,37376,1
42119,63571,2,Construction,2981,1,1,29876,49,26810,1
51407,93363,3,Other Services,5892,1,1,30300,47,41847,1
49415,34818,3,Construction,2938,1,1,12795,56,28127,1
63173,67165,3,Health Care and Social Assistance,2619,1,1,10263,26,42958,1
58128,52286,2,Construction,2984,1,1,22376,33,11676,1
55151,81003,2,Other Services,2674,1,1,6852,34,30246,1
45260,87037,3,Retail Trade,2484,1,1,12604,39,44817,1
58517,70032,3,Other Services,2140,1,1,40487,54,49107,1
55993,58447,3,Accommodation and Food Services,2576,1,1,44811,64,28096,1
48319,39104,3,Education and Training,8302,1,1,31428,25,12136,1
57858,18282,2,Construction,9993,1,1,49353,55,22080,1
45161,34691,3,Other Services,9382,1,1,21777,29,21866,1
45643,71837,2,Health Care and Social Assistance,2969,1,1,47577,29,39072,1
63712,19762,3,Education and Training,0909,1,1,36830,43,46032,1
52394,23197,2,Education and Training,7483,1,1,28188,47,24319,1
64961,91141,3,Other Services,2926,1,1,31534,57,47036,1
42650,57142,3,Health Care and Social Assistance,0862,1,1,24508,63,14518,1
50449,24559,2,Construction,1751,1,1,49216,30,42256,1
52024,37079,3,Education and Training,2963,1,1,5940,56,33305,1
44143,74800,2,Other Services,2952,1,1,44768,58,13535,1
48490,29010,3,Health Care and Social Assistance,2655,1,1,35335,25,34397,1
56901,20581,2,Health Care and Social Assistance,4703,1,1,33187,61,12391,1
54423,28366,3,Health Care and Social Assistance,0241,1,1,29411,46,49444,1
46160,35666,3,Health Care and Social Assistance,2929,1,1,9386,56,20719,1
56038,92483,3,Health Care and Social Assistance,6316,1,1,48207,52,29467,1
64212,85772,2,Education and Training,2904,1,1,17328,55,12749,1
50202,68090,3,Education and Training,0981,1,1,29002,25,45994,1
44305,24514,2,Services Sectors,4550,1,1,12707,60,38376,1
61214,53678,2,Accommodation and Food Services,2976,1,1,42002,56,22401,1
58466,47444,3,Health Care and Social Assistance,9801,1,1,5685,42,43277,1
47946,91595,3,Retail Trade,4605,1,1,9464,58,38046,1
49281,91283,2,Accommodation and Food Services,3024,1,1,43472,64,24472,1
51359,50201,3,Education and Training,2914,1,1,13126,51,24812,1
52142,38846,3,Services Sectors,5674,1,1,39984,37,16822,1
45842,55332,3,Education and Training,2966,1,1,28734,41,16277,1
51007,55516,3,Retail Trade,8533,1,1,47776,61,18374,1
42253,35040,2,Health Care and Social Assistance,2984,1,1,29314,35,22062,1
42237,39567,3,Education and Training,2921,1,1,22423,33,24436,1
44320,56839,2,Education and Training,2988,1,1,13087,50,40377,1
56284,77877,3,Retail Trade,2686,1,1,34794,59,13691,1
