monthly_revenue,loanAmt,businessHistory,industry,zipCode,hasProperty,otherLoan,cash,directorAge,taxReturn,isDefault
3561,22949,2,HealthCareAndSocialAssistance,2619,1,1,6059,43,4709,1
4367,6289,2,RetailTrade,931,1,0,6154,62,4541,1
10598,57207,1,HealthCareAndSocialAssistance,2920,1,0,404,45,9126,1
10233,5295,2,ArtsAndRecreation,2924,1,0,7093,49,6871,1
1787,7764,2,PublicAdministrationAndSafety,2860,1,0,8603,58,4865,1
7818,61976,1,WholesaleTrade,2680,1,1,-62,62,5854,1
14080,98936,2,RentalHiringAndTrade,2989,0,1,1100,55,13002,1
7941,11483,2,Manufacturing,2562,0,1,-120,60,3325,1
13685,8446,2,PublicAdministrationAndSafety,2670,1,1,1495,35,3257,1
9659,69009,2,AccommodationAndFoodServices,2935,1,0,9996,35,13223,1
5572,49871,1,RetailTrade,2537,1,1,1168,62,9467,1
11228,89998,1,Manufacturing,2976,0,1,2395,51,8864,1
4816,24670,2,InformationMediaAndTelecommunications,2012,0,1,3666,39,11090,1
7973,84639,2,InformationMediaAndTelecommunications,2929,1,0,8538,44,1337,1
5471,12812,1,ElectricityGasWaterAndWasteServices,2902,0,0,3385,40,10779,1
3109,37558,1,Construction,946,1,1,-196,62,12442,1
6977,66035,1,ProfessionalScientificAndTechnicalServices,2674,1,1,1105,41,3816,1
2458,43678,2,HealthCareAndSocialAssistance,2950,1,0,7419,64,12480,1
2295,13903,2,RentalHiringAndTrade,2925,0,1,8045,54,7398,1
14946,80790,2,ArtsAndRecreation,2648,1,0,8807,35,3660,1
10867,56861,1,RetailTrade,2692,1,0,-540,38,8575,1
13246,45515,1,RentalHiringAndTrade,909,0,1,-204,52,4409,1
2945,80042,2,Construction,2900,0,1,3891,51,9471,1
14748,75901,1,Manufacturing,4234,0,1,4437,42,6202,1
14039,98818,1,ArtsAndRecreation,2900,0,1,7667,38,13412,1
7030,24854,1,"Transport,PostalAndWarehousing",4266,0,0,6114,40,11254,1
13851,9271,2,HealthCareAndSocialAssistance,2523,0,1,662,63,13044,1
3632,31260,1,ElectricityGasWaterAndWasteServices,5518,0,1,157,42,11409,1
6707,73138,2,OtherServices,2619,1,1,-504,59,8518,1
2559,39282,2,ArtsAndRecreation,5999,0,1,9720,62,7027,1
1087,40391,2,HealthCareAndSocialAssistance,6947,1,1,2149,38,6371,1
5951,10679,2,EducationAndTraining,2658,1,0,4093,37,5844,1
3416,80612,1,HealthCareAndSocialAssistance,2621,1,1,9708,35,4695,1
4050,71710,2,ElectricityGasWaterAndWasteServices,2925,0,1,4563,51,2474,1
3543,65084,2,WholesaleTrade,2944,0,0,4556,54,4730,1
1964,48230,1,RentalHiringAndTrade,2647,1,1,6970,61,7831,1
6416,57492,2,AccommodationAndFoodServices,2657,0,1,5269,36,5174,1
4107,97210,1,ProfessionalScientificAndTechnicalServices,2365,0,1,7973,48,12605,1
14293,17164,2,AgricultureForestryAndFishing,8379,1,0,2957,47,12373,1
14735,25625,1,InformationMediaAndTelecommunications,2384,1,1,3111,42,11479,1
2624,61450,2,"Transport,PostalAndWarehousing",2971,0,0,9987,46,4999,1
4056,93387,1,InformationMediaAndTelecommunications,277,0,1,5690,45,4300,1
3106,77137,1,"Transport,PostalAndWarehousing",2634,0,1,4569,45,3792,1
7133,23490,1,Construction,2967,1,1,9641,40,13845,1
7416,28657,2,AgricultureForestryAndFishing,2685,0,1,3975,35,3067,1
7171,59873,2,ServicesSectors,3154,1,0,-247,55,12523,1
1188,7600,2,ArtsAndRecreation,8107,0,0,-524,54,1476,1
3960,5568,1,AccommodationAndFoodServices,2641,1,0,4584,59,11388,1
2672,92191,2,ArtsAndRecreation,2683,1,1,1736,46,2370,1
7379,39136,2,ServicesSectors,1810,0,0,388,56,11940,1
2396,92812,2,ArtsAndRecreation,276,1,0,3045,52,2605,1
2952,95966,2,Manufacturing,2904,1,0,1582,57,12492,1
12685,76295,2,AgricultureForestryAndFishing,2920,1,1,146,48,3468,1
9612,21245,1,ElectricityGasWaterAndWasteServices,819,1,1,3778,55,5442,1
3913,99956,2,Construction,294,1,0,2450,46,5220,1
2939,99110,1,ElectricityGasWaterAndWasteServices,2921,1,1,6329,61,14453,1
14607,24030,1,AgricultureForestryAndFishing,2169,1,1,5742,38,11708,1
9562,5910,2,"Transport,PostalAndWarehousing",2957,1,0,208,64,8080,1
9378,42143,2,ProfessionalScientificAndTechnicalServices,9970,1,1,1172,39,10389,1
8837,84071,2,ElectricityGasWaterAndWasteServices,2174,0,0,334,49,2404,1
3568,58232,2,AccommodationAndFoodServices,8042,1,0,7394,56,8260,1
1343,64137,2,AccommodationAndFoodServices,2675,0,0,7283,53,11932,1
8956,6399,2,ServicesSectors,2920,1,1,9657,55,1472,1
5829,62708,1,AgricultureForestryAndFishing,2991,1,0,5570,52,13171,1
2612,21026,1,ProfessionalScientificAndTechnicalServices,2255,1,1,6274,35,2050,1
3458,70123,1,EducationAndTraining,2992,0,1,9341,45,1026,1
11812,72500,2,OtherServices,2920,1,1,2006,48,3222,1
12617,75544,1,WholesaleTrade,2964,0,1,4763,57,4518,1
14319,20333,2,EducationAndTraining,2928,0,0,8570,40,4904,1
13111,73649,2,OtherServices,4099,1,1,844,61,1574,1
6229,68369,2,ArtsAndRecreation,6146,1,0,6908,50,2343,1
8936,42207,1,ProfessionalScientificAndTechnicalServices,299,1,0,8977,44,14315,1
3928,63026,2,Manufacturing,295,0,0,7206,37,2032,1
1637,42962,1,EducationAndTraining,2951,1,0,7047,57,3721,1
1761,12790,2,InformationMediaAndTelecommunications,4831,0,1,2718,41,13097,1
12038,87893,1,ProfessionalScientificAndTechnicalServices,2920,0,1,1041,35,14965,1
1478,72031,1,Construction,2953,1,0,5797,54,7826,1
6000,87279,1,WholesaleTrade,2920,1,0,2085,58,2513,1
3869,28672,2,InformationMediaAndTelecommunications,226,1,0,2171,50,3833,1
13839,63196,2,RetailTrade,2912,0,0,7934,53,6712,1
6006,41649,2,RetailTrade,4138,1,1,9182,55,13443,1
9110,14902,1,PublicAdministrationAndSafety,2605,1,1,6245,49,6961,1
7039,72117,2,RentalHiringAndTrade,2732,1,1,6235,42,5775,1
12247,18479,1,Manufacturing,9644,0,1,-680,42,3624,1
10832,97010,1,RetailTrade,2465,0,0,424,45,6739,1
10381,39474,2,Manufacturing,2982,0,0,3589,56,3777,1
11878,63366,2,RetailTrade,2677,0,1,8567,48,3044,1
7964,5827,2,ProfessionalScientificAndTechnicalServices,2669,1,1,676,61,8888,1
1698,64686,2,PublicAdministrationAndSafety,2983,0,0,6027,37,4133,1
4927,70919,2,HealthCareAndSocialAssistance,7687,1,1,1402,58,9677,1
5876,30456,2,ElectricityGasWaterAndWasteServices,3721,1,1,4573,43,6142,1
12871,35954,2,InformationMediaAndTelecommunications,2977,0,0,6460,49,5962,1
9703,81147,2,EducationAndTraining,850,1,1,2639,55,7564,1
6728,80087,1,AccommodationAndFoodServices,2998,1,1,3281,49,13721,1
13287,14193,2,ServicesSectors,2651,0,1,871,53,11673,1
2572,37636,2,AgricultureForestryAndFishing,2621,1,1,2537,64,8627,1
10974,18708,2,ArtsAndRecreation,2958,1,0,3999,36,3344,1
6196,11522,2,RetailTrade,8118,1,1,4163,59,3481,1
12501,72195,2,AccommodationAndFoodServices,9629,1,1,9135,64,6266,1
3204,99241,1,OtherServices,2664,0,1,1278,40,6758,1
7514,41562,2,AgricultureForestryAndFishing,4927,0,1,6835,59,6638,1
10768,29518,2,RetailTrade,2920,1,1,772,54,8130,1
3802,73221,1,InformationMediaAndTelecommunications,2310,0,0,2706,63,14865,1
11029,91571,1,OtherServices,2951,0,1,5978,53,5333,1
3953,79032,1,InformationMediaAndTelecommunications,2959,1,0,830,62,8615,1
14821,9212,2,HealthCareAndSocialAssistance,2988,0,1,9470,38,4057,1
2135,44696,1,ArtsAndRecreation,2678,0,1,8620,44,8393,1
9039,99891,1,"Transport,PostalAndWarehousing",2670,0,1,7081,38,10359,1
1270,8717,1,AccommodationAndFoodServices,2937,1,1,9400,48,13724,1
13233,66927,1,ProfessionalScientificAndTechnicalServices,2459,0,0,4565,41,2060,1
6229,86485,1,PublicAdministrationAndSafety,2272,0,1,3380,41,13115,1
3145,83942,1,Manufacturing,7981,0,1,3570,55,1791,1
13822,26293,2,RetailTrade,2904,1,1,6964,64,8209,1
1308,8680,1,Construction,2858,1,1,762,56,7741,1
3490,45096,1,HealthCareAndSocialAssistance,2619,0,1,3002,61,10623,1
5490,38140,1,ArtsAndRecreation,9094,0,0,7058,43,3362,1
3416,54306,2,WholesaleTrade,5168,1,1,8485,36,7981,1
13845,51538,1,WholesaleTrade,2522,1,0,4393,49,7078,1
2551,10971,2,AccommodationAndFoodServices,2699,1,0,9802,46,5104,1
6709,83118,1,Construction,2673,1,1,374,39,5908,1
4613,98903,1,PublicAdministrationAndSafety,2924,1,1,9997,50,6416,1
1904,52689,1,Construction,2655,1,0,5651,40,3736,1
13661,32482,1,HealthCareAndSocialAssistance,2662,1,0,3860,55,7505,1
6342,97234,1,"Transport,PostalAndWarehousing",5305,0,1,1145,49,11368,1
13319,65355,2,Construction,2345,0,1,4706,47,5308,1
11185,52370,1,"Transport,PostalAndWarehousing",8408,0,1,7377,37,6799,1
3623,62857,1,ArtsAndRecreation,7397,1,0,-901,41,12972,1
14462,36496,2,ArtsAndRecreation,2647,0,0,8636,59,2795,1
5757,59253,2,"Transport,PostalAndWarehousing",2905,0,0,5629,52,12365,1
8380,79642,2,HealthCareAndSocialAssistance,2254,1,1,4607,61,7616,1
2218,92009,1,ProfessionalScientificAndTechnicalServices,7715,0,1,1017,46,1415,1
3642,18661,2,OtherServices,2548,0,1,9020,57,10145,1
3038,18970,1,RetailTrade,2649,1,0,1714,63,2935,1
11706,77240,2,InformationMediaAndTelecommunications,2159,1,0,8868,45,7574,1
3871,37051,2,EducationAndTraining,2626,1,0,7036,45,10423,1
6701,51821,2,ArtsAndRecreation,2686,1,1,8293,49,1081,1
14170,61983,2,InformationMediaAndTelecommunications,2631,0,0,3782,50,6440,1
9684,24703,1,ElectricityGasWaterAndWasteServices,4005,0,1,3063,58,13944,1
8836,87466,2,Manufacturing,292,1,0,5539,40,11475,1
4041,60665,1,PublicAdministrationAndSafety,2615,0,1,9420,61,2662,1
7368,19875,1,RentalHiringAndTrade,282,1,1,525,42,12593,1
14236,60503,2,"Transport,PostalAndWarehousing",2640,0,0,5588,61,8417,1
4159,95594,2,Manufacturing,2666,1,1,6346,60,1816,1
8773,29978,1,ServicesSectors,7512,1,0,9567,44,14127,1
10124,29897,1,ServicesSectors,2498,1,1,9115,53,4770,1
6492,42876,1,RentalHiringAndTrade,2495,0,1,2153,58,9166,1
7408,49423,1,ServicesSectors,2656,1,0,1324,56,5872,1
12357,74093,2,RetailTrade,4249,0,1,6794,54,6037,1
5100,73447,2,EducationAndTraining,2971,0,0,1238,55,9567,1
1076,84228,2,Manufacturing,2654,1,1,4679,57,9234,1
11284,6426,2,PublicAdministrationAndSafety,2990,1,0,3816,36,10803,1
2952,93442,1,ServicesSectors,5287,0,1,9669,42,11251,1
12608,54255,2,Construction,2108,1,0,691,44,4203,1
9197,86451,2,WholesaleTrade,2643,1,1,7267,39,3874,1
13599,90984,1,AgricultureForestryAndFishing,2692,0,0,436,58,14122,1
5889,96487,2,HealthCareAndSocialAssistance,2631,0,1,2825,57,5514,1
3629,16384,2,InformationMediaAndTelecommunications,2889,0,0,806,45,2218,1
14341,79337,1,AccommodationAndFoodServices,4833,0,0,5957,42,10738,1
10072,40918,2,OtherServices,2645,0,1,3914,59,4219,1
6151,55939,2,ArtsAndRecreation,2913,1,1,-41,60,11900,1
5481,20075,2,OtherServices,2940,0,1,-603,53,3094,1
7078,19485,1,RentalHiringAndTrade,2602,1,0,8424,36,5956,1
3747,40559,1,ServicesSectors,2690,0,1,9695,37,10394,1
14023,20998,1,RentalHiringAndTrade,2944,0,0,2366,54,3068,1
10254,27742,1,ProfessionalScientificAndTechnicalServices,2649,0,1,9103,38,7794,1
9161,58788,2,EducationAndTraining,2762,1,1,1452,56,3103,1
11266,47270,2,AgricultureForestryAndFishing,1400,1,1,1738,42,14752,1
10407,47146,1,Construction,5889,1,1,4503,58,11515,1
14317,77451,2,AccommodationAndFoodServices,1550,1,0,1459,36,7237,1
13890,83301,1,ArtsAndRecreation,2807,1,0,1477,64,5406,1
13984,85698,1,AccommodationAndFoodServices,2714,1,0,929,58,7896,1
2533,7524,2,WholesaleTrade,2982,0,1,7376,59,3237,1
14642,11869,2,RetailTrade,2606,1,0,8544,39,11431,1
1097,22251,2,ArtsAndRecreation,2064,0,1,9422,62,4041,1
3661,76026,2,AgricultureForestryAndFishing,2820,0,1,8358,35,13048,1
12374,13720,1,Manufacturing,6931,1,1,9867,59,3062,1
4097,84129,2,"Transport,PostalAndWarehousing",9756,1,1,8053,60,6033,1
3463,78614,2,EducationAndTraining,8873,1,1,5146,41,6346,1
2898,13883,1,AccommodationAndFoodServices,2619,0,0,-826,48,5876,1
4303,18723,1,ServicesSectors,2370,1,0,8218,58,12861,1
11869,19144,2,PublicAdministrationAndSafety,2399,0,0,6857,41,6022,1
12470,82448,1,InformationMediaAndTelecommunications,4636,0,0,8662,61,4408,1
12562,14741,1,AccommodationAndFoodServices,9770,0,1,2500,63,14853,1
8399,29462,2,WholesaleTrade,7349,1,1,-167,42,12578,1
3276,30561,2,OtherServices,2975,0,0,5693,49,13226,1
6702,40049,1,"Transport,PostalAndWarehousing",5495,1,0,4255,59,14620,1
7243,64070,1,ServicesSectors,2635,1,1,3282,35,10987,1
5305,27000,2,HealthCareAndSocialAssistance,6811,0,0,5802,51,14036,1
5211,74530,2,HealthCareAndSocialAssistance,2451,1,1,7162,41,6249,1
1321,16769,2,AgricultureForestryAndFishing,2385,1,0,-621,45,6623,1
5705,41946,1,ProfessionalScientificAndTechnicalServices,2689,0,1,7414,43,10654,1
12695,55497,2,HealthCareAndSocialAssistance,2667,1,1,5389,42,8310,1
10300,23452,1,RetailTrade,2975,1,1,1857,58,6975,1
12541,22525,2,AgricultureForestryAndFishing,2943,0,0,9488,52,9334,1
14032,38133,1,Manufacturing,2902,1,0,6980,48,3498,1
4322,25811,2,PublicAdministrationAndSafety,2926,0,1,6992,45,5285,1
2079,63064,1,"Transport,PostalAndWarehousing",821,0,1,888,47,10423,1
14522,33643,1,ElectricityGasWaterAndWasteServices,2954,1,0,1655,43,14450,1
9019,7542,2,ArtsAndRecreation,2902,0,0,3076,62,9621,1
9984,52864,1,RetailTrade,4224,1,1,4612,64,3128,1
5675,93655,1,ProfessionalScientificAndTechnicalServices,2623,1,1,8574,54,14567,1
3457,14562,2,Manufacturing,2633,1,1,5448,60,4850,1
10567,50712,1,RetailTrade,2656,0,1,6983,55,1012,1
5303,25045,2,InformationMediaAndTelecommunications,7580,0,0,2268,37,3796,1
13433,60652,2,Construction,2920,1,0,9687,60,10298,1
11108,87969,1,"Transport,PostalAndWarehousing",2691,1,0,3696,39,4455,1
11169,39163,2,RentalHiringAndTrade,299,1,0,9742,44,4757,1
13551,87091,2,"Transport,PostalAndWarehousing",2187,0,1,7083,60,7579,1
6758,46244,2,RentalHiringAndTrade,2603,1,1,641,44,3086,1
6876,28401,2,HealthCareAndSocialAssistance,2676,0,0,2288,61,11682,1
9187,88080,2,ElectricityGasWaterAndWasteServices,955,1,0,7836,42,10086,1
12686,79070,2,Construction,6104,0,0,1961,56,6189,1
11716,67991,2,AccommodationAndFoodServices,2920,0,1,2081,60,12142,1
13251,32460,2,ServicesSectors,2889,1,0,743,58,11966,1
5181,6719,1,EducationAndTraining,3880,1,1,4836,50,9181,1
14224,77145,2,RentalHiringAndTrade,2870,1,0,6582,54,2650,1
14492,33720,1,PublicAdministrationAndSafety,2920,0,1,7327,53,14380,1
7128,30044,1,"Transport,PostalAndWarehousing",2961,1,1,7599,57,5599,1
14874,21801,1,AgricultureForestryAndFishing,2697,0,1,6783,41,7674,1
13917,47117,2,ArtsAndRecreation,1750,0,1,1404,61,5787,1
13113,83083,1,HealthCareAndSocialAssistance,905,0,0,1842,37,11450,1
6511,81500,2,AccommodationAndFoodServices,2936,1,1,6251,62,12125,1
8859,48390,1,RetailTrade,2285,1,0,290,46,12171,1
11545,74846,1,ElectricityGasWaterAndWasteServices,8983,1,0,1767,60,1723,1
11220,90649,2,Construction,2607,0,1,2134,46,2188,1
7875,34965,1,HealthCareAndSocialAssistance,2631,1,0,7191,60,10465,1
7453,69279,2,ArtsAndRecreation,2731,1,1,7123,44,1422,1
4051,14244,2,Manufacturing,2474,1,1,326,41,14835,1
5985,21435,1,WholesaleTrade,2814,1,1,8953,43,3241,1
5919,21241,1,"Transport,PostalAndWarehousing",2757,1,0,4489,36,13527,1
3586,34145,2,AccommodationAndFoodServices,2967,0,1,326,47,11223,1
6941,81574,2,Manufacturing,2664,1,1,1509,44,14954,1
5184,32378,2,RetailTrade,2662,0,1,9873,57,4580,1
5116,72702,1,AgricultureForestryAndFishing,2532,1,1,2365,57,5748,1
10569,94682,1,Construction,2989,0,0,-40,40,8996,1
5890,32552,1,AgricultureForestryAndFishing,2656,1,0,2812,63,8956,1
2036,24657,1,ServicesSectors,8452,1,1,9161,42,1649,1
8996,90782,2,Construction,2908,1,0,1013,36,10436,1
6161,62245,2,AccommodationAndFoodServices,4801,1,0,5395,52,6472,1
8798,73359,1,OtherServices,2988,1,1,7014,40,9781,1
1822,84126,1,ProfessionalScientificAndTechnicalServices,2690,1,1,2877,64,13402,1
4402,39977,2,AccommodationAndFoodServices,2630,1,1,5751,48,12251,1
13653,18558,1,RentalHiringAndTrade,2957,1,0,7017,38,6209,1
11979,21867,2,Construction,9650,1,1,-525,50,14472,1
1237,11238,2,AccommodationAndFoodServices,2688,0,0,8107,62,13496,1
4762,30472,2,EducationAndTraining,2988,1,1,7612,41,13624,1
12118,68985,2,ElectricityGasWaterAndWasteServices,2180,1,0,2864,51,13656,1
2180,15681,1,ElectricityGasWaterAndWasteServices,2677,1,0,5815,59,5111,1
11259,61748,2,InformationMediaAndTelecommunications,2211,1,1,-285,41,14345,1
2382,38409,2,"Transport,PostalAndWarehousing",4524,0,1,1726,55,8635,1
12736,76147,1,ElectricityGasWaterAndWasteServices,2697,1,1,6556,36,8479,1
12998,57220,1,ArtsAndRecreation,8645,0,0,2966,48,5980,1
14267,91245,2,PublicAdministrationAndSafety,2887,1,1,5151,38,12928,1
13640,38138,2,RentalHiringAndTrade,2938,1,0,8292,59,11420,1
8776,56594,1,AgricultureForestryAndFishing,1292,0,1,771,44,10528,1
1026,98479,2,RetailTrade,2972,0,0,1214,45,3611,1
3208,20468,1,OtherServices,276,1,1,9329,41,8080,1
12169,72320,2,EducationAndTraining,2975,0,0,6910,52,11083,1
14611,74830,2,InformationMediaAndTelecommunications,1050,0,1,6025,49,4216,1
5144,64888,2,OtherServices,997,1,1,485,39,8431,1
4645,59715,1,ServicesSectors,2684,0,1,6997,47,10963,1
10567,15549,1,"Transport,PostalAndWarehousing",2920,1,1,2076,38,5231,1
2524,20510,2,RetailTrade,9260,0,0,2687,54,6494,1
8941,17392,1,AgricultureForestryAndFishing,2931,1,1,5451,54,4051,1
10586,47153,1,AgricultureForestryAndFishing,2907,0,0,2241,43,4358,1
14732,62589,1,ArtsAndRecreation,2953,1,1,3553,45,1720,1
7912,84664,1,ElectricityGasWaterAndWasteServices,3029,1,1,5067,37,14877,1
6862,77290,2,RentalHiringAndTrade,2164,0,1,7300,41,7685,1
10278,27860,1,EducationAndTraining,2327,1,1,3150,52,8422,1
14046,19728,2,AccommodationAndFoodServices,1600,0,0,9555,47,4336,1
12526,39466,1,WholesaleTrade,2602,0,1,393,42,2674,1
2678,91083,1,Construction,2925,0,0,8946,45,8353,1
6697,65214,1,PublicAdministrationAndSafety,2632,0,1,5947,51,6485,1
